date,rate
2012-10-31,9606.372662202724
2012-11-01,9622.597302504815
2012-11-02,9624.980544747083
2012-11-05,9624.849338655396
2012-11-06,9619.4765625
2012-11-07,9612.380354621058
2012-11-08,9628.627512562814
2012-11-09,9628.139278399243
2012-11-12,9614.338437377306
2012-11-13,9628.150598613736
2012-11-14,9625.585415684427
2012-11-15,9623.871119473188
2012-11-16,9629.28207140055
2012-11-19,9628.866948754114
2012-11-20,9636.763213365602
2012-11-21,9634.627098789535
2012-11-22,9636.120375397504
2012-11-23,9623.371291347123
2012-11-26,9620.996605985807
2012-11-27,9601.373350821696
2012-11-28,9621.635249398805
2012-11-29,9612.367246421423
2012-11-30,9603.334360080085
2012-12-03,9600.130198361032
2012-12-04,9609.63183623587
2012-12-05,9630.317642556449
2012-12-06,9632.64228886169
2012-12-07,9622.611390933747
2012-12-10,9630.93580819799
2012-12-11,9635.372893096282
2012-12-12,9630.996932515336
2012-12-13,9634.182151869694
2012-12-14,9639.186606528552
2012-12-17,9640.364741641337
2012-12-18,9643.124905144938
2012-12-19,9649.819576003609
2012-12-20,9653.185867431677
2012-12-21,9658.634264516619
2012-12-24,9655.666515357845
2012-12-27,9664.126338006936
2012-12-28,9637.631798528408
2012-12-31,9636.175534333788
2013-01-02,9767.689639571709
2013-01-03,9653.961227293543
2013-01-04,9659.998462957272
2013-01-07,9667.367129381088
2013-01-08,9670.7015130674
2013-01-09,9660.370710784313
2013-01-10,9661.107298101122
2013-01-11,9635.09115564261
2013-01-14,9636.361592084551
2013-01-15,9645.291513468897
2013-01-16,9655.916246139941
2013-01-17,9649.640933572711
2013-01-18,9630.13359351546
2013-01-21,9616.640396307137
2013-01-22,9629.638807539235
2013-01-23,9627.08177044261
2013-01-24,9624.64604090194
2013-01-25,9651.280718687356
2013-01-28,9678.362094614698
2013-01-29,9680.078910146654
2013-01-30,9747.441104792852
2013-01-31,9698.361623616236
2013-02-01,9712.35708003518
2013-02-04,9675.929752066117
2013-02-05,9673.177217995126
2013-02-06,9704.638603240364
2013-02-07,9703.63945076037
2013-02-08,9669.567818154628
2013-02-11,9610.925248301099
2013-02-12,9644.64205983033
2013-02-13,9645.318991097922
2013-02-14,9659.638328205898
2013-02-15,9670.018761726078
2013-02-18,9678.752246854405
2013-02-19,9705.685819162485
2013-02-20,9679.08750934929
2013-02-21,9712.581525860762
2013-02-22,9706.99984832398
2013-02-25,9705.006013229104
2013-02-26,9707.662307868775
2013-02-27,9693.372528059861
2013-02-28,9674.857186381294
2013-03-01,9693.115384615383
2013-03-04,9715.11493811025
2013-03-05,9699.815866196102
2013-03-06,9696.171845032603
2013-03-07,9694.419677171407
2013-03-08,9683.781512605043
2013-03-11,9694.62828997999
2013-03-12,9688.630966061442
2013-03-13,9691.110083968877
2013-03-14,9703.625260879648
2013-03-15,9706.113403637475
2013-03-18,9712.452625879805
2013-03-19,9718.912237330038
2013-03-20,9724.70451911935
2013-03-21,9739.132455460884
2013-03-22,9754.131912264442
2013-03-25,9740.378817162737
2013-03-26,9736.132493585257
2013-03-27,9733.717105263158
2013-03-28,9721.171417415071
2013-04-02,9739.205607476635
2013-04-03,9747.591206735266
2013-04-04,9757.62209393041
2013-04-05,9745.913164400496
2013-04-08,9747.124318513399
2013-04-09,9722.116564417178
2013-04-10,9688.629069234297
2013-04-11,9709.482430063266
2013-04-12,9707.722954336501
2013-04-15,9718.370155186913
2013-04-16,9719.521669586413
2013-04-17,9711.927793434383
2013-04-18,9717.117669605212
2013-04-19,9708.486465878765
2013-04-22,9716.86737746414
2013-04-23,9724.788298691301
2013-04-24,9716.869137321237
2013-04-25,9716.888379204893
2013-04-26,9719.993845680438
2013-04-29,9718.393960192176
2013-04-30,9719.476744186046
2013-05-02,9737.18444393905
2013-05-03,9741.22312032942
2013-05-06,9734.004730296789
2013-05-07,9736.03418020905
2013-05-08,9729.333840883137
2013-05-09,9725.110333282604
2013-05-10,9736.60301817062
2013-05-13,9739.219918291838
2013-05-14,9741.85096709563
2013-05-15,9755.309390547263
2013-05-16,9758.138091543833
2013-05-17,9755.948403139328
2013-05-20,9762.76355714619
2013-05-21,9762.272656614332
2013-05-22,9764.861100363692
2013-05-23,9783.271260086904
2013-05-24,9796.135713733673
2013-05-27,9796.931756704536
2013-05-28,9800.347812644923
2013-05-29,9801.621371216801
2013-05-30,9812.005562422744
2013-05-31,9797.378133169306
2013-06-03,9804.720172201722
2013-06-04,9804.873205010696
2013-06-05,9806.129945664652
2013-06-06,9794.122579661533
2013-06-07,9802.413273001508
2013-06-10,9961.988038458627
2013-06-11,9823.408423114595
2013-06-12,9859.629434360171
2013-06-13,9880.36800600826
2013-06-14,9877.11042621965
2013-06-17,9886.631176426481
2013-06-18,9904.628383430538
2013-06-19,9907.63091153215
2013-06-20,9924.378787878788
2013-06-21,9930.379362670712
2013-06-24,9932.141219624027
2013-06-25,9927.866605756053
2013-06-26,9963.912776412777
2013-06-27,9926.381215469613
2013-06-28,9923.860856269113
2013-07-01,9953.493901971313
2013-07-02,9934.385803180456
2013-07-03,9940.157419553978
2013-07-04,9940.380468268639
2013-07-05,9975.316308313282
2013-07-08,9956.163424124514
2013-07-09,9957.385082056466
2013-07-10,9965.386716615936
2013-07-11,9967.379638147808
2013-07-12,9990.616848243058
2013-07-15,10017.153396864433
2013-07-16,10122.28998322915
2013-07-17,10043.201887941534
2013-07-18,10125.609104101428
2013-07-19,10077.581345728873
2013-07-22,10064.848853106485
2013-07-23,10224.051593323216
2013-07-24,10280.348784538728
2013-07-25,10272.905620360552
2013-07-26,10275.384615384615
2013-07-29,10269.231348907311
2013-07-30,10273.885877747665
2013-07-31,10261.06967984934
2013-08-01,10279.60864309459
2013-08-02,10286.73028857078
2013-08-05,10285.388851172964
2013-08-06,10283.840361445784
2013-08-07,10284.614806463736
2013-08-08,10287.387724550897
2013-08-09,10279.38383309654
2013-08-12,10299.164156626506
2013-08-13,10301.143717080511
2013-08-14,10320.614664350978
2013-08-15,10403.391742498306
2013-08-16,10505.397301349325
2013-08-19,10559.607314148681
2013-08-20,10728.59916367981
2013-08-21,10837.2011356844
2013-08-22,11137.581625759964
2013-08-23,11024.934481467615
2013-08-26,11124.99812888257
2013-08-27,11331.428999850052
2013-08-28,11210.002247696111
2013-08-29,11149.623096638023
2013-08-30,11272.02115602569
2013-09-02,11386.386007420308
2013-09-03,11456.566960218646
2013-09-04,11452.000607395035
2013-09-05,11604.703832752613
2013-09-06,11558.61858656705
2013-09-09,11458.215855691982
2013-09-10,11310.279456193353
2013-09-11,11342.282182695208
2013-09-12,11166.215199398044
2013-09-13,11223.422339225273
2013-09-16,11122.123231264504
2013-09-17,11182.419886193471
2013-09-18,11086.908328340323
2013-09-19,10858.287190845329
2013-09-20,11080.412905135416
2013-09-23,11164.57654723127
2013-09-24,11244.704223261338
2013-09-25,11476.273696682463
2013-09-26,11241.417882806134
2013-09-27,11327.916081849746
2013-09-30,11421.895594224361
2013-10-01,11354.66283016084
2013-10-02,11324.58009618942
2013-10-03,11301.088715609829
2013-10-04,11242.411535349076
2013-10-07,11218.589743589744
2013-10-08,11161.63818503241
2013-10-09,11149.411764705883
2013-10-10,11127.002660360627
2013-10-11,10902.793749078579
2013-10-14,10920.598643468004
2013-10-15,10939.457496479657
2013-10-16,10987.478799498562
2013-10-17,10859.003074220465
2013-10-18,11328.756211634025
2013-10-21,10876.000585351576
2013-10-22,10836.587684657014
2013-10-23,10967.001163467132
2013-10-24,10837.783411807315
2013-10-25,11014.763736662555
2013-10-28,11052.437608821821
2013-10-29,11102.622022080186
2013-10-30,11106.208651399491
2013-10-31,11271.417051535811
2013-11-01,11335.209181784525
2013-11-04,11354.620168813859
2013-11-05,11354.075885578777
2013-11-06,11282.414736997856
2013-11-07,11394.388327721661
2013-11-08,11409.150472786836
2013-11-11,11560.004479617739
2013-11-12,11516.28945801072
2013-11-13,11419.932910920612
2013-11-14,11394.633819589164
2013-11-15,11620.0
2013-11-18,11632.573795960643
2013-11-19,11597.49666716042
2013-11-20,11511.066755378133
2013-11-21,11702.501484560571
2013-11-22,11473.198698032254
2013-11-25,11749.3044250407
2013-11-26,11762.97335203366
2013-11-27,11796.432774345396
2013-11-28,11790.126545026485
2013-11-29,11740.908089045624
2013-12-02,11769.99852245863
2013-12-03,11743.297982029755
2013-12-04,11900.316362566216
2013-12-05,11950.706193909078
2013-12-06,11930.437010467755
2013-12-09,11835.228100859931
2013-12-10,11906.196363636363
2013-12-11,11912.36289678216
2013-12-12,12048.174228675138
2013-12-13,12017.316238070953
2013-12-16,11982.876016260163
2013-12-17,11979.998545348752
2013-12-18,12069.88144592334
2013-12-19,12091.446550084145
2013-12-20,12194.375686561698
2013-12-23,12120.55904247555
2013-12-24,12147.339959076291
2013-12-27,12183.791805414796
2013-12-30,12217.31118043967
2013-12-31,12156.319338699152
2014-01-02,12152.547957241179
2014-01-03,12126.448584421301
2014-01-06,12164.556682840757
2014-01-07,12045.458544095007
2014-01-08,12043.217595998234
2014-01-09,12190.001469291801
2014-01-10,12015.75034959888
2014-01-13,11833.741028270106
2014-01-14,11845.474500621935
2014-01-15,12085.043363222108
2014-01-16,12121.063469883062
2014-01-17,12092.89605418139
2014-01-20,12093.822792274805
2014-01-21,12135.014047020553
2014-01-22,12142.319032876308
2014-01-23,12165.224723220179
2014-01-24,12162.446116753124
2014-01-27,12166.334748865134
2014-01-28,12142.44266979266
2014-01-29,12160.758377425045
2014-01-30,12193.450714601444
2014-01-31,12181.547795205684
2014-02-03,12239.954067269226
2014-02-04,12202.773873807233
2014-02-05,12151.502621280364
2014-02-06,12192.404594294185
2014-02-07,12161.138942095182
2014-02-10,12172.811262648482
2014-02-11,12144.830359754314
2014-02-12,12083.887128858763
2014-02-13,11984.91407678245
2014-02-14,11825.001823885606
2014-02-17,11784.998905029566
2014-02-18,11844.701769718156
2014-02-19,11752.280829392506
2014-02-20,11803.648037355902
2014-02-21,11743.999416356606
2014-02-24,11644.7469967237
2014-02-25,11642.976588628762
2014-02-26,11615.117295643304
2014-02-27,11665.553602811951
2014-02-28,11611.416781292985
2014-03-03,11598.9976757699
2014-03-04,11589.998547356188
2014-03-05,11586.462277891058
2014-03-06,11453.08112040742
2014-03-07,11387.231898661294
2014-03-10,11423.233196455587
2014-03-11,11444.238267148015
2014-03-12,11469.41023979261
2014-03-13,11395.359345861425
2014-03-14,11330.409104004608
2014-03-17,11292.132892276715
2014-03-18,11306.8191627104
2014-03-19,11313.598792496226
2014-03-20,11495.414910623454
2014-03-21,11423.584905660378
2014-03-24,11381.283577755192
2014-03-25,11412.415693668867
2014-03-26,11411.03618301791
2014-03-27,11415.242040994332
2014-03-28,11343.586016425612
2014-03-31,11360.001450536698
2014-04-01,11309.050036258159
2014-04-02,11292.497281623777
2014-04-03,11315.234913949604
2014-04-04,11321.788321167882
2014-04-07,11302.419296072287
2014-04-08,11287.41106432409
2014-04-09,11350.413223140496
2014-04-10,11415.59097137088
2014-04-11,11439.237312572088
2014-04-14,11437.412309250018
2014-04-15,11425.335072085778
2014-04-16,11437.290462427745
2014-04-17,11420.07939372068
2014-04-22,11531.584280234494
2014-04-23,11631.2057250253
2014-04-24,11609.261939218524
2014-04-25,11574.578844624393
2014-04-28,11587.922949282158
2014-04-29,11549.161001012586
2014-04-30,11560.339350180506
2014-05-02,11508.072428221036
2014-05-05,11518.04093988756
2014-05-06,11515.96988167802
2014-05-07,11574.912041358511
2014-05-08,11539.066867340356
2014-05-09,11494.913286408822
2014-05-12,11520.879041046132
2014-05-13,11518.375538203312
2014-05-14,11420.416940010206
2014-05-15,11420.623764550846
2014-05-16,11390.245327102804
2014-05-19,11415.581480131243
2014-05-20,11464.421252371916
2014-05-21,11508.547821000293
2014-05-22,11528.167983611356
2014-05-23,11612.443140132062
2014-05-26,11578.621195452879
2014-05-27,11595.424549054114
2014-05-28,11637.999706055261
2014-05-29,11618.755509844255
2014-05-30,11705.151760123466
2014-06-02,11774.04305341268
2014-06-03,11802.433125687065
2014-06-04,11887.157848389226
2014-06-05,11827.434215375544
2014-06-06,11831.520304940623
2014-06-09,11777.689594356261
2014-06-10,11806.481139735735
2014-06-11,11811.389975640363
2014-06-12,11787.115612063868
2014-06-13,11794.458401063988
2014-06-16,11823.115577889448
2014-06-17,11893.587853773584
2014-06-18,11982.444886824449
2014-06-19,11933.942731277533
2014-06-20,11971.415955254637
2014-06-23,11986.694616063549
2014-06-24,11990.53458657659
2014-06-25,12088.204186558944
2014-06-26,12104.556813170659
2014-06-27,12018.325991189426
2014-06-30,11896.434324205595
2014-07-01,11873.12974868498
2014-07-02,11916.227299355594
2014-07-03,11929.312619082515
2014-07-04,11842.43450103032
2014-07-07,11710.300176574456
2014-07-08,11628.287585547134
2014-07-09,11626.854370359479
2014-07-10,11580.116142311084
2014-07-11,11589.79036410445
2014-07-14,11670.573126880457
2014-07-15,11747.109380739
2014-07-16,11700.169967484482
2014-07-17,11681.804066543438
2014-07-18,11620.613678373382
2014-07-21,11544.570202692708
2014-07-22,11594.992953045024
2014-07-23,11491.429632380245
2014-07-24,11568.623812351545
2014-07-25,11578.705357142857
2014-07-28,11576.163180227797
2014-07-29,11593.29808623129
2014-07-30,11575.210805163793
2014-07-31,11578.279393078705
2014-08-01,11812.206047032476
2014-08-04,11758.947995827746
2014-08-05,11709.438051113435
2014-08-06,11801.641064068941
2014-08-07,11796.237283064032
2014-08-08,11776.538691365402
2014-08-11,11709.56222919468
2014-08-12,11686.160647384984
2014-08-13,11692.971556886227
2014-08-14,11674.986913931056
2014-08-15,11684.560800717061
2014-08-18,11685.631024433982
2014-08-19,11679.002546053618
2014-08-20,11717.321589882566
2014-08-21,11687.181420600211
2014-08-22,11678.661340167333
2014-08-25,11714.227272727272
2014-08-26,11698.446027895696
2014-08-27,11679.099946877133
2014-08-28,11716.44407345576
2014-08-29,11705.800727934487
2014-09-01,11718.845655981118
2014-09-02,11747.914601601218
2014-09-03,11765.386662611209
2014-09-04,11771.648098348058
2014-09-05,11758.317886932346
2014-09-08,11724.901521588014
2014-09-09,11797.372500387537
2014-09-10,11814.99729290742
2014-09-11,11854.293007425742
2014-09-12,11835.287294099451
2014-09-15,11957.540082100535
2014-09-16,11956.923314541664
2014-09-17,11967.922198209322
2014-09-18,12024.463952765693
2014-09-19,11964.106753812637
2014-09-22,11987.792915531336
2014-09-23,11962.39528389699
2014-09-24,11959.465148916264
2014-09-25,11992.471680302076
2014-09-26,12051.47659440779
2014-09-29,12175.482245492482
2014-09-30,12212.485098943018
2014-10-01,12146.449258113147
2014-10-02,12150.478980286598
2014-10-03,12197.85986049461
2014-10-06,12189.542379625946
2014-10-07,12235.488220829699
2014-10-08,12250.486358244365
2014-10-09,12164.522447700383
2014-10-10,12236.271561956006
2014-10-13,12193.485290638064
2014-10-14,12216.48742685434
2014-10-15,12224.451286909838
2014-10-16,12278.555180798496
2014-10-17,12089.526631833423
2014-10-20,12015.415329210053
2014-10-21,11995.353392885127
2014-10-22,12003.36405893012
2014-10-23,12043.428842055411
2014-10-24,12075.527292835137
2014-10-27,12126.524173830743
2014-10-28,12125.478506432382
2014-10-29,12095.375677161026
2014-10-30,12149.515796158119
2014-10-31,12112.488022995849
2014-11-03,12126.486832626271
2014-11-04,12114.519737893559
2014-11-05,12198.509615384615
2014-11-06,12152.512582887271
2014-11-07,12196.506092148793
2014-11-10,12174.995995514979
2014-11-11,12223.510946555056
2014-11-12,12184.567257559958
2014-11-13,12189.46692357097
2014-11-14,12228.4898681248
2014-11-17,12196.462868117798
2014-11-18,12113.480901390441
2014-11-19,12159.42560829677
2014-11-20,12149.485604912672
2014-11-21,12078.48977620351
2014-11-24,12141.490733279612
2014-11-25,12156.479394719896
2014-11-26,12179.486973947895
2014-11-27,12167.435897435897
2014-11-28,12244.436433549627
2014-12-01,12284.489534044431
2014-12-02,12292.498390212493
2014-12-03,12300.49468818425
2014-12-04,12312.501015352123
2014-12-05,12312.497977673514
2014-12-08,12362.514276390928
2014-12-09,12346.503355162096
2014-12-10,12345.505164622336
2014-12-11,12378.50016092694
2014-12-12,12513.510040160641
2014-12-15,12854.482536616772
2014-12-16,12877.514556911543
2014-12-17,12659.575835475578
2014-12-18,12568.57956857957
2014-12-19,12423.527974590765
2014-12-22,12444.359246268048
2014-12-23,12450.511749774829
2014-12-24,12451.509943530567
2014-12-29,12403.52545707961
2014-12-30,12417.49177631579
2014-12-31,12417.51091343382
2015-01-02,12516.000996429462
2015-01-05,12612.4129248846
2015-01-06,12668.339768339767
2015-01-07,12713.760459808977
2015-01-08,12642.241672331746
2015-01-09,12634.67366460679
2015-01-12,12604.9983056591
2015-01-13,12597.606518417926
2015-01-14,12622.71762208068
2015-01-15,12533.882815169114
2015-01-16,12583.629616845012
2015-01-19,12618.000861697543
2015-01-20,12553.622938077555
2015-01-21,12494.77270766842
2015-01-22,12464.684110862454
2015-01-23,12480.246472584391
2015-01-26,12493.44539309854
2015-01-27,12483.654696621263
2015-01-28,12507.554654442876
2015-01-29,12619.328325231994
2015-01-30,12686.510393631137
2015-02-02,12706.31299734748
2015-02-03,12621.668424753869
2015-02-04,12640.555652629739
2015-02-05,12611.551270815075
2015-02-06,12606.412160391368
2015-02-09,12666.563192904656
2015-02-10,12697.813578826237
2015-02-11,12825.004419303517
2015-02-12,12816.710805084746
2015-02-13,12798.559001845182
2015-02-16,12731.670757363254
2015-02-17,12768.103372755148
2015-02-18,12879.774885684135
2015-02-19,12854.202160358303
2015-02-20,12843.175783324483
2015-02-23,12928.916622411047
2015-02-24,12919.438559322032
2015-02-25,12882.980786180151
2015-02-26,12846.001590527525
2015-02-27,12950.142348754447
2015-03-02,12970.000890709896
2015-03-03,12995.173710601719
2015-03-04,12995.001797914418
2015-03-05,12975.941819495889
2015-03-06,12936.59582231141
2015-03-09,13068.600368324125
2015-03-10,13094.002607561928
2015-03-11,13176.054074494232
2015-03-12,13135.993592763592
2015-03-13,13213.999243284148
2015-03-16,13240.693378800795
2015-03-17,13162.012223789376
2015-03-18,13176.812688821752
2015-03-19,13048.627891729886
2015-03-20,13060.811061618413
2015-03-23,12984.503299120235
2015-03-24,12922.767123287671
2015-03-25,12965.489303595812
2015-03-26,13036.161487286978
2015-03-27,13023.682756079588
2015-03-30,13068.42784693407
2015-03-31,13062.34780184032
2015-04-01,13037.480241748024
2015-04-02,13001.440443213296
2015-04-07,12991.39854337605
2015-04-08,12941.40121524581
2015-04-09,12891.228884351218
2015-04-10,12928.410596026491
2015-04-13,13005.145943896894
2015-04-14,12978.123816736084
2015-04-15,12937.80130447112
2015-04-16,12845.140509756326
2015-04-17,12796.994636582209
2015-04-20,12907.302060990394
2015-04-21,12958.299065420559
2015-04-22,12887.66638741506
2015-04-23,12947.901968065355
2015-04-24,12954.000369549149
2015-04-27,12990.00184808723
2015-04-28,12948.677587626978
2015-04-29,12918.360298127613
2015-04-30,12971.654034774854
2015-05-04,13021.870516499283
2015-05-05,13066.942520464156
2015-05-06,13056.26001780944
2015-05-07,13139.274657231314
2015-05-08,13124.650209428748
2015-05-11,13146.02405313229
2015-05-12,13208.417118960764
2015-05-13,13121.343908742534
2015-05-14,13040.940537700326
2015-05-15,13133.933615819209
2015-05-18,13142.426903152164
2015-05-19,13139.946332737029
2015-05-20,13140.77172153265
2015-05-21,13132.237492140484
2015-05-22,13148.943031171622
2015-05-25,13182.182546912005
2015-05-26,13212.70364268717
2015-05-27,13220.546810273405
2015-05-28,13198.39390602056
2015-05-29,13229.024612579764
2015-06-01,13198.190789473683
2015-06-02,13211.39722549642
2015-06-03,13244.970361056225
2015-06-04,13296.589202085359
2015-06-05,13293.367801747194
2015-06-08,13349.471420892312
2015-06-09,13332.002844697307
2015-06-10,13285.415373703345
2015-06-11,13306.650641025642
2015-06-12,13325.338680926916
2015-06-15,13329.657692993404
2015-06-16,13344.003566651805
2015-06-17,13345.039453852294
2015-06-18,13308.821466152225
2015-06-19,13320.00177006815
2015-06-22,13292.992507712648
2015-06-23,13279.99821492324
2015-06-24,13303.692143048249
2015-06-25,13312.653935391754
2015-06-26,13323.968934118906
2015-06-29,13355.196263361178
2015-06-30,13350.996514433818
2015-07-01,13342.963963963963
2015-07-02,13331.104283390567
2015-07-03,13331.416726748379
2015-07-06,13353.997093023256
2015-07-07,13335.303265940902
2015-07-08,13357.728592162553
2015-07-09,13323.810385380857
2015-07-10,13286.964684845774
2015-07-13,13299.19449723957
2015-07-14,13331.601849333696
2015-07-15,13336.31574166591
2015-07-16,13387.512652986105
2015-07-17,13342.841399577555
2015-07-20,13417.85845927018
2015-07-21,13375.614244961811
2015-07-22,13411.419922949915
2015-07-23,13417.692517501591
2015-07-24,13476.844318493462
2015-07-27,13496.608790016278
2015-07-28,13445.48752834467
2015-07-29,13464.052583862194
2015-07-30,13490.616157005934
2015-07-31,13555.475517461477
2015-08-03,13505.789425623232
2015-08-04,13478.838968376926
2015-08-05,13514.132132684002
2015-08-06,13527.377124483233
2015-08-07,13535.618316424458
2015-08-10,13525.145985401457
2015-08-11,13634.997738579828
2015-08-12,13747.0551322277
2015-08-13,13834.629579620127
2015-08-14,13774.773968310805
2015-08-17,13867.873873873872
2015-08-18,13813.625678119348
2015-08-19,13842.3693506023
2015-08-20,13909.380309398193
2015-08-21,13939.615282333125
2015-08-24,14048.847525441419
2015-08-25,14033.095776116807
2015-08-26,14107.621469917558
2015-08-27,13998.741580999646
2015-08-28,14017.350017749379
2015-08-31,14060.891662951406
2015-09-01,14111.881452474192
2015-09-02,14144.91337183474
2015-09-03,14205.218630332176
2015-09-04,14174.636379960497
2015-09-07,14308.926969316346
2015-09-08,14276.034760795555
2015-09-09,14246.63793877368
2015-09-10,14298.1940098346
2015-09-11,14300.905218317359
2015-09-14,14340.902255639097
2015-09-15,14422.217314487634
2015-09-16,14431.777698610616
2015-09-17,14479.35820367751
2015-09-18,14361.888081268064
2015-09-21,14471.36
2015-09-22,14573.957866427612
2015-09-23,14616.502242152466
2015-09-24,14753.22480206387
2015-09-25,14654.972648192988
2015-09-28,14699.955237242613
2015-09-29,14675.348089967867
2015-09-30,14592.350263322323
2015-10-01,14668.97695687259
2015-10-02,14651.11111111111
2015-10-05,14422.356710573158
2015-10-06,14228.86671418389
2015-10-07,13751.171666962542
2015-10-08,13878.727563532968
2015-10-09,13506.86498855835
2015-10-12,13439.866350127495
2015-10-13,13637.796729382802
2015-10-14,13614.408413672218
2015-10-15,13453.413759944053
2015-10-16,13520.98591549296
2015-10-19,13623.647754345717
2015-10-20,13686.292095313462
2015-10-21,13748.55557512771
2015-10-22,13614.531954388758
2015-10-23,13585.077589317936
2015-10-26,13613.622740895467
2015-10-27,13650.709700750382
2015-10-28,13535.390166892195
2015-10-29,13680.896614821591
2015-10-30,13679.459017881458
2015-11-02,13653.226976069616
2015-11-03,13608.491253644317
2015-11-04,13483.603109282123
2015-11-05,13554.865386382431
2015-11-06,13549.116347569956
2015-11-09,13650.733110616186
2015-11-10,13632.135188124359
2015-11-11,13579.059350503918
2015-11-12,13626.636211075891
2015-11-13,13716.155704199182
2015-11-16,13780.033572694208
2015-11-17,13726.569821930647
2015-11-18,13825.679729983123
2015-11-19,13768.297932066998
2015-11-20,13594.236526946108
2015-11-23,13679.729094158594
2015-11-24,13724.692517134543
2015-11-25,13688.768184394483
2015-11-26,13766.943083301923
2015-11-27,13826.654064272212
2015-11-30,13843.869930995368
2015-12-01,13813.198113207547
2015-12-02,13801.451187335093
2015-12-03,13806.990909942837
2015-12-04,13845.973215923683
2015-12-07,13845.18456841521
2015-12-08,14068.193103448277
2015-12-09,14040.626999360204
2015-12-10,13946.906698345974
2015-12-11,14101.643835616438
2015-12-14,14136.82964581626
2015-12-15,14033.794358507734
2015-12-16,13987.944754413245
2015-12-17,14025.357439350611
2015-12-18,13931.432262827613
2015-12-21,13813.9374425023
2015-12-22,13662.38130021914
2015-12-23,13662.385489190181
2015-12-24,13631.625102767883
2015-12-28,13653.867907316184
2015-12-29,13723.392987582178
2015-12-30,13803.157605711147
2015-12-31,13814.632130063379
2016-01-04,13942.585795558816
2016-01-05,13846.528941001303
2016-01-06,13953.54682554459
2016-01-07,13930.05152741995
2016-01-08,13913.35972746524
2016-01-11,13846.822189566496
2016-01-12,13811.000369139905
2016-01-13,13820.247781065089
2016-01-14,13912.65950610484
2016-01-15,13989.47223749313
2016-01-18,13921.639735585752
2016-01-19,13810.774751564224
2016-01-20,13961.859356376639
2016-01-21,13908.005140916186
2016-01-22,13834.752035529238
2016-01-25,13855.894590846048
2016-01-26,13845.861400756667
2016-01-27,13860.148787656135
2016-01-28,13864.275887370448
2016-01-29,13706.630036630035
2016-02-01,13640.251745681733
2016-02-02,13687.251579815002
2016-02-03,13755.327906338609
2016-02-04,13626.592896662502
2016-02-05,13548.81271201571
2016-02-08,13673.38077650662
2016-02-09,13623.549305802777
2016-02-10,13446.504397263925
2016-02-11,13471.745835903763
2016-02-12,13491.38802660754
2016-02-15,13370.214669051877
2016-02-16,13431.730252552392
2016-02-17,13487.059985632186
2016-02-18,13488.94803320101
2016-02-19,13507.606344628697
2016-02-22,13445.193179756938
2016-02-23,13394.391928740228
2016-02-24,13447.17238867134
2016-02-25,13410.501496327197
2016-02-26,13369.998182809377
2016-02-29,13371.996693607642
2016-03-01,13337.01250919794
2016-03-02,13306.162490788505
2016-03-03,13234.996789285386
2016-03-04,13135.004557885142
2016-03-07,13090.002738975623
2016-03-08,13142.999637286906
2016-03-09,13170.755490750023
2016-03-10,13049.820392373584
2016-03-11,13060.98286744815
2016-03-14,13044.761219534128
2016-03-15,13177.495724187595
2016-03-16,13267.498192335503
2016-03-17,13039.996463619485
2016-03-18,13081.026686763013
2016-03-21,13197.418152781474
2016-03-22,13175.99892971816
2016-03-23,13213.561901351715
2016-03-24,13252.501344809038
2016-03-29,13361.76523137395
2016-03-30,13249.841045566938
2016-03-31,13197.048748353096
2016-04-01,13127.659202239329
2016-04-04,13147.407732864676
2016-04-05,13227.579836368435
2016-04-06,13254.29604798871
2016-04-07,13159.996480112635
2016-04-08,13144.996919827508
2016-04-11,13130.81650570676
2016-04-12,13090.417690417691
2016-04-13,13159.116657815544
2016-04-14,13192.605758976182
2016-04-15,13171.45515774548
2016-04-18,13170.838492835663
2016-04-19,13099.003790884246
2016-04-20,13158.99463924774
2016-04-21,13125.002201673273
2016-04-22,13203.471543993606
2016-04-25,13196.324573863636
2016-04-26,13216.585452290245
2016-04-27,13195.992214456339
2016-04-28,13186.502905441099
2016-04-29,13185.003946329913
2016-05-02,13160.576002784304
2016-05-03,13204.97017892644
2016-05-04,13316.001738374618
2016-05-05,13341.157443832504
2016-05-06,13369.003237945217
2016-05-09,13282.983764809127
2016-05-10,13308.413186813186
2016-05-11,13283.41660092909
2016-05-12,13285.749407322855
2016-05-13,13317.500881212549
2016-05-16,13307.7975980219
2016-05-17,13319.172998763033
2016-05-18,13388.997251529392
2016-05-19,13615.396981334286
2016-05-20,13625.055709064982
2016-05-23,13582.496656263933
2016-05-24,13680.390401146133
2016-05-25,13640.498833662301
2016-05-26,13603.501074498567
2016-05-27,13572.0361747851
2016-05-30,13645.004039859952
2016-05-31,13609.835036758113
2016-06-01,13668.9994630392
2016-06-02,13647.497318555595
2016-06-03,13579.003048233819
2016-06-06,13359.996475460393
2016-06-07,13247.003877335213
2016-06-08,13206.002812445071
2016-06-09,13288.759587410737
2016-06-10,13295.621019108281
2016-06-13,13321.920482783102
2016-06-14,13355.902004454343
2016-06-15,13366.544968833481
2016-06-16,13397.90585287274
2016-06-17,13325.51092944731
2016-06-20,13258.250970702436
2016-06-21,13262.497790348241
2016-06-22,13284.002481609501
2016-06-23,13137.03573623672
2016-06-24,13408.593891198265
2016-06-27,13396.52664120749
2016-06-28,13181.188476474308
