date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2016-12-12,13327.50094375236,-1.2460406006997715e-07,-1.2460406750847142e-07,13351.405180795271,13183.80561246685,0.06675080054507015,0.05839189540285369,0.017801909323457297
2016-12-13,13312.865221489164,-0.0010981595368076968,-0.0010987629558005807,13360.234021511576,13185.816225015902,0.06696176673954228,0.05842877746580546,-0.20547472401900702
2016-12-14,13288.002630590005,-0.0018675612263412411,-0.0018693072930702215,13368.114415642254,13188.13851223228,0.0673607571273084,0.05810108261896415,-0.3629133427603701
2016-12-15,13425.00239946252,0.010310034749476449,0.010257248847512557,13380.014351011177,13191.749650004087,0.07299410095747627,0.060481533170917416,2.098117160934809
2016-12-16,13389.999042053836,-0.002607325970391372,-0.0026107309646565824,13390.052691626892,13194.905242714087,0.07366394583799016,0.06067311717087109,-0.5111499257026061
2016-12-19,13397.908270965265,0.000590681813089633,0.0005905074292531509,13400.382834739703,13198.259759181381,0.07362399193568175,0.06065171162564174,0.1418887709435985
2016-12-20,13468.99845619452,0.005306065976232732,0.0052920384070862525,13412.787874781605,13202.570848220501,0.07477520424399015,0.06118665422222864,1.0944569418001004
2016-12-21,13434.987045389118,-0.002525162573595807,-0.0025283561739790628,13420.920782343084,13205.737370947047,0.07300599188376417,0.06079340611000937,-0.48788995397309876
2016-12-22,13472.730754500191,0.002809359546351642,0.002805420671240455,13427.182375031718,13209.478780590578,0.0707066202227497,0.06090254929590795,0.5955902548366214
2016-12-23,13434.932031399578,-0.0028055725145392785,-0.002809515509738958,13428.180170551346,13212.178017535693,0.06644667545663471,0.060744813877164766,-0.5487086871621685
2016-12-27,13448.08042125419,0.0009786718551223483,0.0009781932680503758,13431.199448333833,13214.623324101229,0.06558935602469197,0.060609744584744184,0.2280320234276168
2016-12-28,13442.495913854438,-0.0004152642774893911,-0.000415350523576663,13433.661961145857,13217.084408428867,0.0655900479645637,0.06060620252121869,-0.05956003838418665
2016-12-29,13462.498804171051,0.0014880339517899799,0.001486927926334758,13433.378718768228,13219.05659764257,0.061816341553244294,0.06013578477033063,0.32764294368202573
2016-12-30,13446.001328147237,-0.0012254393678166053,-0.0012261908326181015,13435.82870860915,13221.089916208439,0.05796970875737158,0.060103392204655284,-0.23311420587972415
2017-01-02,13527.998088867653,0.006098226433219889,0.006079707500697751,13439.178637064551,13224.70284645479,0.05940526076526761,0.06038450133193441,1.269151898859713
2017-01-03,13479.499277804523,-0.0035850693313624893,-0.003591511093135935,13442.128678836538,13227.063939594229,0.05983378430720555,0.0602231561077399,-0.7156575328884311
2017-01-04,13384.363322793906,-0.0070578255949959035,-0.007082849860172047,13440.739979574671,13228.390218634502,0.06296389916935713,0.06142874518270881,-1.4195359988142593
2017-01-05,13360.270450433292,-0.0018000760872639576,-0.0018016981710999858,13434.864947553964,13229.248735277437,0.057949541262947345,0.06147395303161502,-0.3397867279830613
2017-01-06,13365.00141656436,0.00035410706307326123,0.0003540443819645134,13428.69832810611,13230.164365986038,0.05784207521423738,0.06147550706190528,0.09824317940380502
2017-01-09,13345.121719284898,-0.001487444457343945,-0.0014885518010618881,13422.952259534439,13231.254578523594,0.05763559921529706,0.06135644411766731,-0.2762358875577865
2017-01-10,13289.997160972842,-0.004130689810973864,-0.00413924467658866,13414.952290828924,13232.926731353973,0.05846615002385875,0.06019924685305321,-0.829807111454203
2017-01-11,13329.0012377416,0.002934844627604294,0.002930546378850707,13406.835539348704,13235.282303649337,0.05835437752343268,0.06029788786923504,0.6447368478146194
2017-01-12,13250.997284389923,-0.005852197922437408,-0.005869389136435643,13396.785566364802,13237.404515474052,0.06027435600785687,0.06066998146347001,-1.1898416263069684
